bond_code,currency_type,tenor,issuance_volume,outstanding_volume,interest_payment_method,issuance_date,maturity_date,interest_payment_type,coupon_rate,first_trading_date,remaining_tenor,status,face_value
TP1A1604,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.000.000,Định kỳ - Cuối kỳ,26/10/2004,26/10/2009,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A1605,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,600,Định kỳ - Cuối kỳ,17/06/2005,17/06/2010,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A1606,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,5.000.000,Định kỳ - Cuối kỳ,5/5/2006,5/5/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A1704,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.500.000,Định kỳ - Cuối kỳ,28/10/2004,28/10/2009,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A1705,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.700.000,Định kỳ - Cuối kỳ,30/06/2005,30/06/2010,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A1804,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.500.000,Định kỳ - Cuối kỳ,9/11/2004,9/11/2009,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A1805,VND,15 Năm,Kho bạc Nhà nước- Bộ Tài chính,900,Định kỳ - Cuối kỳ,30/06/2005,30/06/2020,Standard Coupon,"9,2",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A1904,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.700.000,Định kỳ - Cuối kỳ,19/11/2004,19/11/2009,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A1905,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,3.200.000,Định kỳ - Cuối kỳ,7/7/2005,7/7/2010,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A2004,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.000.000,Định kỳ - Cuối kỳ,14/12/2004,14/12/2009,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A2005,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,500,Định kỳ - Cuối kỳ,22/07/2005,22/07/2010,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A2104,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.500.000,Định kỳ - Cuối kỳ,29/12/2004,29/12/2009,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A2305,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.580.000,Định kỳ - Cuối kỳ,28/07/2005,28/07/2010,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A2405,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,4.800.000,Định kỳ - Cuối kỳ,8/8/2005,8/8/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A2505,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.800.000,Định kỳ - Cuối kỳ,25/08/2005,25/08/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A2605,VND,15 Năm,Kho bạc Nhà nước- Bộ Tài chính,500,Định kỳ - Cuối kỳ,25/08/2005,25/08/2020,Standard Coupon,"9,25",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A2705,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,3.800.000,Định kỳ - Cuối kỳ,8/9/2005,8/9/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A2805,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.300.000,Định kỳ - Cuối kỳ,13/09/2005,13/09/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A2905,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.000.000,Định kỳ - Cuối kỳ,15/09/2005,15/09/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A3005,VND,15 Năm,Kho bạc Nhà nước- Bộ Tài chính,500,Định kỳ - Cuối kỳ,8/9/2005,8/9/2020,Standard Coupon,"9,25",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A3105,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,7.200.000,Định kỳ - Cuối kỳ,28/09/2005,28/09/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A3405,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.500.000,Định kỳ - Cuối kỳ,6/10/2005,6/10/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A3505,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,3.700.000,Định kỳ - Cuối kỳ,20/10/2005,20/10/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A3805,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.000.000,Định kỳ - Cuối kỳ,24/10/2005,24/10/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A3905,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.000.000,Định kỳ - Cuối kỳ,28/10/2005,28/10/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A4005,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.500.000,Định kỳ - Cuối kỳ,3/11/2005,3/11/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A4205,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.000.000,Định kỳ - Cuối kỳ,8/11/2005,8/11/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A4405,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.880.000,Định kỳ - Cuối kỳ,11/11/2005,11/11/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A4605,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.650.000,Định kỳ - Cuối kỳ,24/11/2005,24/11/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A4905,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.000.000,Định kỳ - Cuối kỳ,15/11/2005,15/11/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A5005,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.250.000,Định kỳ - Cuối kỳ,30/11/2005,30/11/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A5105,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.400.000,Định kỳ - Cuối kỳ,5/12/2005,5/12/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A5205,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,4.700.000,Định kỳ - Cuối kỳ,8/12/2005,8/12/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1A5605,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,5.150.000,Định kỳ - Cuối kỳ,22/12/2005,22/12/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0105,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,500,Định kỳ - Cuối kỳ,26/01/2005,26/01/2010,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0106,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.500.000,Định kỳ - Cuối kỳ,22/02/2006,22/02/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0205,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.150.000,Định kỳ - Cuối kỳ,24/02/2005,24/02/2010,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0206,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.000.000,Định kỳ - Cuối kỳ,2/3/2006,2/3/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0306,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,700,Định kỳ - Cuối kỳ,10/3/2006,10/3/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0405,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.900.000,Định kỳ - Cuối kỳ,30/03/2005,30/03/2010,Standard Coupon,"8,55",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0406,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,4.000.000,Định kỳ - Cuối kỳ,16/03/2006,16/03/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0505,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.000.000,Định kỳ - Cuối kỳ,14/04/2005,14/04/2010,Standard Coupon,"8,6",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0506,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.000.000,Định kỳ - Cuối kỳ,24/03/2006,24/03/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0606,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,3.500.000,Định kỳ - Cuối kỳ,12/4/2006,12/4/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0706,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,3.200.000,Định kỳ - Cuối kỳ,28/04/2006,28/04/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0805,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,300,Định kỳ - Cuối kỳ,31/05/2005,31/05/2010,Standard Coupon,"8,6",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0806,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,5.000.000,Định kỳ - Cuối kỳ,16/05/2006,16/05/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0905,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.000.000,Định kỳ - Cuối kỳ,14/06/2005,14/06/2010,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_0906,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,5.000.000,Định kỳ - Cuối kỳ,24/05/2006,24/05/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1005,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,700,Định kỳ - Cuối kỳ,20/06/2005,20/06/2010,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1006,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,6.500.000,Định kỳ - Cuối kỳ,12/6/2006,12/6/2011,Standard Coupon,"8,73",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1105,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.500.000,Định kỳ - Cuối kỳ,24/06/2005,24/06/2010,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1106,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,6.470.000,Định kỳ - Cuối kỳ,26/06/2006,26/06/2011,Standard Coupon,"8,73",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1205,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,700,Định kỳ - Cuối kỳ,11/7/2005,11/7/2010,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1405,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,200,Định kỳ - Cuối kỳ,12/8/2005,12/8/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1504,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,350,Định kỳ - Cuối kỳ,24/09/2004,24/09/2009,Standard Coupon,"8,45",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1505,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.000.000,Định kỳ - Cuối kỳ,23/08/2005,23/08/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1604,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.000.000,Định kỳ - Cuối kỳ,18/10/2004,18/10/2009,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1605,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,500,Định kỳ - Cuối kỳ,5/9/2005,5/9/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1704,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,200,Định kỳ - Cuối kỳ,27/10/2004,27/10/2009,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1705,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.000.000,Định kỳ - Cuối kỳ,13/09/2005,13/09/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1804,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.000.000,Định kỳ - Cuối kỳ,25/11/2004,25/11/2009,Standard Coupon,"8,5",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1805,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.200.000,Định kỳ - Cuối kỳ,22/09/2005,22/09/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1904,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.500.000,Định kỳ - Cuối kỳ,17/12/2004,17/12/2009,Standard Coupon,"8,45",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_1905,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.000.000,Định kỳ - Cuối kỳ,28/09/2005,28/09/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_2005,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,200,Định kỳ - Cuối kỳ,11/10/2005,11/10/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_2105,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,500,Định kỳ - Cuối kỳ,25/10/2005,25/10/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_2205,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.000.000,Định kỳ - Cuối kỳ,4/11/2005,4/11/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_2305,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,2.000.000,Định kỳ - Cuối kỳ,17/11/2005,17/11/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_2405,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,500,Định kỳ - Cuối kỳ,30/11/2005,30/11/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP1_2505,VND,5 Năm,Kho bạc Nhà nước- Bộ Tài chính,1.500.000,Định kỳ - Cuối kỳ,13/12/2005,13/12/2010,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A0105,VND,10 Năm,Ngân hàng Phát triển Việt Nam,400,Định kỳ - Cuối kỳ,25/01/2005,25/01/2015,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A0106,VND,5 Năm,Ngân hàng Phát triển Việt Nam,400,Định kỳ - Cuối kỳ,17/01/2006,17/01/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A0206,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.900.000,Định kỳ - Cuối kỳ,20/01/2006,20/01/2021,Standard Coupon,"9,25",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A0305,VND,10 Năm,Ngân hàng Phát triển Việt Nam,1.000.000,Định kỳ - Cuối kỳ,31/01/2005,31/01/2015,Standard Coupon,"8,7",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A0306,VND,15 Năm,Ngân hàng Phát triển Việt Nam,600,Định kỳ - Cuối kỳ,26/01/2006,26/01/2021,Standard Coupon,"9,25",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A0405,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.000.000,Định kỳ - Cuối kỳ,31/01/2005,31/01/2020,Standard Coupon,9,2/6/2008,14 ngày,Hủy niêm yết,100000
TP4A0406,VND,15 Năm,Ngân hàng Phát triển Việt Nam,300,Định kỳ - Cuối kỳ,15/02/2006,15/02/2021,Standard Coupon,"9,25",2/6/2008,12 ngày,Hủy niêm yết,100000
TP4A0505,VND,10 Năm,Ngân hàng Phát triển Việt Nam,1.000.000,Định kỳ - Cuối kỳ,18/03/2005,18/03/2015,Standard Coupon,"8,8",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A0605,VND,15 Năm,Ngân hàng Phát triển Việt Nam,500,Định kỳ - Cuối kỳ,31/03/2005,31/03/2020,Standard Coupon,"9,1",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A0606,VND,5 Năm,Ngân hàng Phát triển Việt Nam,400,Định kỳ - Cuối kỳ,17/02/2006,17/02/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A0706,VND,15 Năm,Ngân hàng Phát triển Việt Nam,500,Định kỳ - Cuối kỳ,23/02/2006,23/02/2021,Standard Coupon,"9,25",2/6/2008,14 ngày,Hủy niêm yết,100000
TP4A0806,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.500.000,Định kỳ - Cuối kỳ,24/03/2006,24/03/2021,Standard Coupon,"9,25",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A0905,VND,10 Năm,Ngân hàng Phát triển Việt Nam,500,Định kỳ - Cuối kỳ,21/04/2005,21/04/2015,Standard Coupon,"8,8",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A0906,VND,5 Năm,Ngân hàng Phát triển Việt Nam,800,Định kỳ - Cuối kỳ,16/03/2006,16/03/2011,Standard Coupon,"8,75",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A1005,VND,10 Năm,Ngân hàng Phát triển Việt Nam,2.000.000,Định kỳ - Cuối kỳ,26/04/2005,26/04/2015,Standard Coupon,"8,8",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A1006,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.000.000,Định kỳ - Cuối kỳ,6/4/2006,6/4/2021,Standard Coupon,"9,25",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A1105,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.500.000,Định kỳ - Cuối kỳ,28/04/2005,28/04/2020,Standard Coupon,"9,1",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A1205,VND,10 Năm,Ngân hàng Phát triển Việt Nam,500,Định kỳ - Cuối kỳ,25/05/2005,25/05/2015,Standard Coupon,"8,8",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A1206,VND,15 Năm,Ngân hàng Phát triển Việt Nam,800,Định kỳ - Cuối kỳ,18/04/2006,18/04/2021,Standard Coupon,"9,25",2/6/2008,6 ngày,Hủy niêm yết,100000
TP4A1305,VND,15 Năm,Ngân hàng Phát triển Việt Nam,800,Định kỳ - Cuối kỳ,25/05/2005,25/05/2020,Standard Coupon,"9,1",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A1306,VND,15 Năm,Ngân hàng Phát triển Việt Nam,400,Định kỳ - Cuối kỳ,19/04/2006,19/04/2021,Standard Coupon,"9,25",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A1405,VND,10 Năm,Ngân hàng Phát triển Việt Nam,2.050.000,Định kỳ - Cuối kỳ,30/05/2005,30/05/2015,Standard Coupon,"8,8",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A1505,VND,15 Năm,Ngân hàng Phát triển Việt Nam,900,Định kỳ - Cuối kỳ,21/06/2005,21/06/2020,Standard Coupon,"9,2",2/6/2008,6 ngày,Hủy niêm yết,100000
TP4A1606,VND,15 Năm,Ngân hàng Phát triển Việt Nam,300,Định kỳ - Cuối kỳ,28/02/2006,28/02/2021,Standard Coupon,"9,25",2/6/2008,6 ngày,Hủy niêm yết,100000
TP4A1705,VND,10 Năm,Ngân hàng Phát triển Việt Nam,800,Định kỳ - Cuối kỳ,12/7/2005,12/7/2015,Standard Coupon,"8,9",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A1805,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.000.000,Định kỳ - Cuối kỳ,29/07/2005,29/07/2020,Standard Coupon,"9,3",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A1905,VND,15 Năm,Ngân hàng Phát triển Việt Nam,500,Định kỳ - Cuối kỳ,29/07/2005,29/07/2020,Standard Coupon,"9,3",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A2205,VND,10 Năm,Ngân hàng Phát triển Việt Nam,1.000.000,Định kỳ - Cuối kỳ,16/08/2005,16/08/2015,Standard Coupon,"8,95",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A2305,VND,10 Năm,Ngân hàng Phát triển Việt Nam,1.200.000,Định kỳ - Cuối kỳ,24/08/2005,24/08/2015,Standard Coupon,"8,95",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A2505,VND,10 Năm,Ngân hàng Phát triển Việt Nam,800,Định kỳ - Cuối kỳ,20/09/2005,20/09/2015,Standard Coupon,"8,95",2/6/2008,0 ngày,Hủy niêm yết,100000
TP4A2705,VND,15 Năm,Ngân hàng Phát triển Việt Nam,800,Định kỳ - Cuối kỳ,21/10/2005,21/10/2020,Standard Coupon,"9,25",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A2905,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.000.000,Định kỳ - Cuối kỳ,23/12/2005,23/12/2020,Standard Coupon,"9,25",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A3005,VND,15 Năm,Ngân hàng Phát triển Việt Nam,2.000.000,Định kỳ - Cuối kỳ,20/12/2005,20/12/2020,Standard Coupon,"9,25",2/6/2008,6 ngày,Hủy niêm yết,100000
TP4A3105,VND,15 Năm,Ngân hàng Phát triển Việt Nam,2.000.000,Định kỳ - Cuối kỳ,21/12/2005,21/12/2020,Standard Coupon,"9,25",2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A3205,VND,15 Năm,Ngân hàng Phát triển Việt Nam,5.000.000,Định kỳ - Cuối kỳ,26/12/2005,26/12/2020,Standard Coupon,"9,25",2/6/2008,5 ngày,Hủy niêm yết,100000
TP4A3404,VND,15 Năm,Ngân hàng Phát triển Việt Nam,400,Định kỳ - Cuối kỳ,9/8/2004,9/8/2019,Standard Coupon,9,2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A3504,VND,15 Năm,Ngân hàng Phát triển Việt Nam,400,Định kỳ - Cuối kỳ,19/08/2004,19/08/2019,Standard Coupon,9,2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A3704,VND,15 Năm,Ngân hàng Phát triển Việt Nam,700,Định kỳ - Cuối kỳ,23/08/2004,23/08/2019,Standard Coupon,9,2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A3804,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.500.000,Định kỳ - Cuối kỳ,31/08/2004,31/08/2019,Standard Coupon,9,2/6/2008,5 ngày,Hủy niêm yết,100000
TP4A3904,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.650.000,Định kỳ - Cuối kỳ,27/08/2004,27/08/2019,Standard Coupon,9,2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A4004,VND,15 Năm,Ngân hàng Phát triển Việt Nam,2.600.000,Định kỳ - Cuối kỳ,31/08/2004,31/08/2019,Standard Coupon,9,2/6/2008,5 ngày,Hủy niêm yết,100000
TP4A4104,VND,15 Năm,Ngân hàng Phát triển Việt Nam,550,Định kỳ - Cuối kỳ,9/9/2004,9/9/2019,Standard Coupon,9,2/6/2008,10 ngày,Hủy niêm yết,100000
TP4A4204,VND,15 Năm,Ngân hàng Phát triển Việt Nam,950,Định kỳ - Cuối kỳ,17/09/2004,17/09/2019,Standard Coupon,9,2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A4504,VND,15 Năm,Ngân hàng Phát triển Việt Nam,380,Định kỳ - Cuối kỳ,28/09/2004,28/09/2019,Standard Coupon,9,2/6/2008,5 ngày,Hủy niêm yết,100000
TP4A4604,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.500.000,Định kỳ - Cuối kỳ,13/10/2004,13/10/2019,Standard Coupon,9,2/6/2008,6 ngày,Hủy niêm yết,100000
TP4A4704,VND,15 Năm,Ngân hàng Phát triển Việt Nam,550,Định kỳ - Cuối kỳ,15/11/2004,15/11/2019,Standard Coupon,9,2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A4804,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.050.000,Định kỳ - Cuối kỳ,18/11/2004,18/11/2019,Standard Coupon,9,2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A4904,VND,15 Năm,Ngân hàng Phát triển Việt Nam,350,Định kỳ - Cuối kỳ,26/11/2004,26/11/2019,Standard Coupon,9,2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A5004,VND,15 Năm,Ngân hàng Phát triển Việt Nam,1.200.000,Định kỳ - Cuối kỳ,21/10/2004,21/10/2019,Standard Coupon,9,2/6/2008,7 ngày,Hủy niêm yết,100000
TP4A5104,VND,5 Năm,Ngân hàng Phát triển Việt Nam,50,Định kỳ - Đầu kỳ,21/10/2004,21/10/2009,Standard Coupon,"7,75",2/6/2008,0 ngày,Hủy niêm yết,100000
